Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
,,,2022-12-13 13:57:26.322,4.74E-08,3.48E-08
,,,2022-12-13 13:57:26.821,-1.06E-08,3.28E-08
,,,2022-12-13 13:57:27.322,7.14E-08,3.22E-08
,,,2022-12-13 13:57:27.821,-3.54E-08,3.6E-08
,,,2022-12-13 13:57:28.321,-4.72E-08,3.26E-08
,,,2022-12-13 13:57:28.821,2.26E-08,3.1E-08
,,,2022-12-13 13:57:29.322,5.12E-08,3.34E-08
,,,2022-12-13 13:57:29.821,9.92E-08,4.76E-08
,,,2022-12-13 13:57:30.322,5.34E-08,2.98E-08
,,,2022-12-13 13:57:30.821,1.8E-08,3.44E-08
,,,2022-12-13 13:57:31.321,5.18E-08,3E-08
,,,2022-12-13 13:57:31.821,-6.5E-08,3.72E-08
,,,2022-12-13 13:57:32.321,7.24E-08,3.74E-08
,,,2022-12-13 13:57:32.821,5.5E-08,3.28E-08
,,,2022-12-13 13:57:33.321,-9.1E-08,3.26E-08
,,,2022-12-13 13:57:33.822,4.56E-08,1.14E-08
,,,2022-12-13 13:57:34.322,5E-08,3.06E-08
,,,2022-12-13 13:57:34.821,-7.18E-08,3.18E-08
,,,2022-12-13 13:57:35.320,9.82E-08,4.16E-08
,,,2022-12-13 13:57:35.820,6.44E-08,4.04E-08
,,,2022-12-13 13:57:36.321,4.08E-08,5.1E-08
,,,2022-12-13 13:57:36.821,5.16E-08,3.36E-08
,,,2022-12-13 13:57:37.321,5.3E-08,3.12E-08
,,,2022-12-13 13:57:37.821,1.16E-08,4.08E-08
,,,2022-12-13 13:57:38.321,4.76E-08,3.36E-08
,,,2022-12-13 13:57:38.821,3.8E-09,3.74E-08
,,,2022-12-13 13:57:39.321,4.78E-08,3.36E-08
,,,2022-12-13 13:57:39.821,7.92E-08,3.32E-08
,,,2022-12-13 13:57:40.321,5.18E-08,3.54E-08
,,,2022-12-13 13:57:40.821,-7.94E-08,3.7E-08
,,,2022-12-13 13:57:41.321,5.36E-08,2.86E-08
,,,2022-12-13 13:57:41.821,-1.72E-08,3.02E-08
,,,2022-12-13 13:57:42.321,1.02E-08,3.26E-08
,,,2022-12-13 13:57:42.821,4.96E-08,-8.76E-08
,,,2022-12-13 13:57:43.322,-1.58E-08,7.66E-08
,,,2022-12-13 13:57:43.821,9.8E-09,3.42E-08
,,,2022-12-13 13:57:44.322,-2.74E-08,3.28E-08
,,,2022-12-13 13:57:44.821,4.24E-08,3.48E-08
,,,2022-12-13 13:57:45.321,4.44E-08,3.96E-08
,,,2022-12-13 13:57:45.821,-1.6E-08,3.36E-08
,,,2022-12-13 13:57:46.321,5.12E-08,3.14E-08
,,,2022-12-13 13:57:46.821,-8E-08,3.16E-08
,,,2022-12-13 13:57:47.322,-8.28E-08,3.32E-08
,,,2022-12-13 13:57:47.821,-1E-07,3.34E-08
,,,2022-12-13 13:57:48.322,7.44E-08,2.84E-08
,,,2022-12-13 13:57:48.821,-3.66E-08,4.74E-08
,,,2022-12-13 13:57:49.321,-7.88E-08,-3E-08
,,,2022-12-13 13:57:49.822,4.74E-08,3.18E-08
,,,2022-12-13 13:57:50.320,5.34E-08,-7.3E-08
,,,2022-12-13 13:57:50.820,4.8E-08,-8.48E-08
,,,2022-12-13 13:57:51.320,5.98E-08,3.3E-08
,,,2022-12-13 13:57:51.820,5.34E-08,3.36E-08
,,,2022-12-13 13:57:52.320,-4.32E-08,3.26E-08
,,,2022-12-13 13:57:52.820,-2.54E-08,3.34E-08
,,,2022-12-13 13:57:53.320,-7.3E-08,3.78E-08
,,,2022-12-13 13:57:53.821,4.6E-08,3.02E-08
,,,2022-12-13 13:57:54.321,5.38E-08,3.3E-08
,,,2022-12-13 13:57:54.820,-8.8E-09,3.1E-08
,,,2022-12-13 13:57:55.321,8.36E-08,3.04E-08
,,,2022-12-13 13:57:55.822,4.6E-08,3.58E-08
,,,2022-12-13 13:57:56.322,-4.66E-08,-4.2E-08
,,,2022-12-13 13:57:56.822,3.94E-08,3.64E-08
,,,2022-12-13 13:57:57.321,4.94E-08,4.46E-08
