Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),X at Max Y(4),X at Max Y(1)
,,,2022-12-13 14:10:11.910,4.98E-08,-7.04E-08
,,,2022-12-13 14:10:12.409,8.34E-08,-5.22E-08
,,,2022-12-13 14:10:12.909,-6.1E-08,4E-08
,,,2022-12-13 14:10:13.410,-9.92E-08,1.58E-08
,,,2022-12-13 14:10:13.911,-7.42E-08,4.7E-08
,,,2022-12-13 14:10:14.410,5.64E-08,4.22E-08
,,,2022-12-13 14:10:14.910,4.9E-08,-1.2E-08
,,,2022-12-13 14:10:15.410,4.92E-08,9.28E-08
,,,2022-12-13 14:10:15.910,4.88E-08,4.64E-08
,,,2022-12-13 14:10:16.410,-4.08E-08,3.92E-08
,,,2022-12-13 14:10:16.910,-4.34E-08,3.8E-08
,,,2022-12-13 14:10:17.411,4.32E-08,-9.6E-08
,,,2022-12-13 14:10:17.910,-5.78E-08,3.72E-08
,,,2022-12-13 14:10:18.409,4.62E-08,4.3E-08
,,,2022-12-13 14:10:18.910,-8.58E-08,3.42E-08
,,,2022-12-13 14:10:19.410,5.26E-08,3.42E-08
,,,2022-12-13 14:10:19.911,4.76E-08,3.36E-08
,,,2022-12-13 14:10:20.409,-9.04E-08,3.74E-08
,,,2022-12-13 14:10:20.909,4.72E-08,3.8E-08
,,,2022-12-13 14:10:21.410,-6.46E-08,4.52E-08
,,,2022-12-13 14:10:21.911,-9.24E-08,3.34E-08
,,,2022-12-13 14:10:22.409,4.7E-08,3.34E-08
,,,2022-12-13 14:10:22.909,6.36E-08,-1.8E-09
,,,2022-12-13 14:10:23.409,9.2E-09,2.38E-08
,,,2022-12-13 14:10:23.909,-8.92E-08,3.4E-08
,,,2022-12-13 14:10:24.410,4.64E-08,-3.16E-08
,,,2022-12-13 14:10:24.910,-9.58E-08,4.08E-08
,,,2022-12-13 14:10:25.410,-7.4E-09,4.52E-08
,,,2022-12-13 14:10:25.910,4.74E-08,8.08E-08
,,,2022-12-13 14:10:26.410,4.84E-08,3.94E-08
,,,2022-12-13 14:10:26.910,4.48E-08,3.82E-08
,,,2022-12-13 14:10:27.409,7.38E-08,4.64E-08
,,,2022-12-13 14:10:27.910,4.82E-08,3.3E-08
,,,2022-12-13 14:10:28.413,4.44E-08,-4.72E-08
,,,2022-12-13 14:10:28.909,3.28E-08,1.3E-08
,,,2022-12-13 14:10:29.409,5.84E-08,-8.94E-08
,,,2022-12-13 14:10:29.909,3.56E-08,3.52E-08
,,,2022-12-13 14:10:30.411,-6.88E-08,-3.64E-08
,,,2022-12-13 14:10:30.910,-3.68E-08,3.7E-08
,,,2022-12-13 14:10:31.411,5.34E-08,3.54E-08
,,,2022-12-13 14:10:31.910,-7.12E-08,4.56E-08
,,,2022-12-13 14:10:32.411,6.52E-08,6.04E-08
,,,2022-12-13 14:10:32.910,-9.94E-08,3.82E-08
,,,2022-12-13 14:10:33.411,-6.5E-08,-3.34E-08
,,,2022-12-13 14:10:33.911,4.68E-08,3.46E-08
,,,2022-12-13 14:10:34.410,4.66E-08,4.44E-08
,,,2022-12-13 14:10:34.909,-8.5E-08,3.44E-08
,,,2022-12-13 14:10:35.410,5.04E-08,8.16E-08
,,,2022-12-13 14:10:35.911,-2.6E-08,3.7E-08
,,,2022-12-13 14:10:36.409,5E-08,3.46E-08
,,,2022-12-13 14:10:36.910,-6.8E-08,5.24E-08
,,,2022-12-13 14:10:37.411,-3.26E-08,8.4E-09
,,,2022-12-13 14:10:37.911,3.4E-08,3.6E-08
,,,2022-12-13 14:10:38.410,-5.32E-08,3.52E-08
,,,2022-12-13 14:10:38.910,-3.6E-08,3.66E-08
,,,2022-12-13 14:10:39.410,1.06E-08,3.68E-08
,,,2022-12-13 14:10:39.911,4.66E-08,3.36E-08
,,,2022-12-13 14:10:40.411,5.08E-08,-7.72E-08
,,,2022-12-13 14:10:40.910,-8.7E-08,3.34E-08
,,,2022-12-13 14:10:41.410,6.1E-08,-6.14E-08
,,,2022-12-13 14:10:41.909,4.92E-08,3.78E-08
,,,2022-12-13 14:10:42.409,-8.44E-08,4.22E-08
,,,2022-12-13 14:10:42.909,3.24E-08,-3.24E-08
,,,2022-12-13 14:10:43.410,5.96E-08,3.68E-08
,,,2022-12-13 14:10:43.910,-7.4E-08,8.58E-08
,,,2022-12-13 14:10:44.410,-9.68E-08,3.48E-08
,,,2022-12-13 14:10:44.910,4.66E-08,4.12E-08
,,,2022-12-13 14:10:45.410,5.98E-08,3.8E-08
,,,2022-12-13 14:10:45.910,-7.02E-08,4.54E-08
,,,2022-12-13 14:10:46.410,-7.9E-08,4.62E-08
,,,2022-12-13 14:10:46.910,1.98E-08,-7.62E-08
,,,2022-12-13 14:10:47.409,4.66E-08,3.6E-08
,,,2022-12-13 14:10:47.909,4.7E-08,3.5E-08
,,,2022-12-13 14:10:48.410,4.36E-08,3.72E-08
,,,2022-12-13 14:10:48.910,6.96E-08,3.34E-08
,,,2022-12-13 14:10:49.409,-5.3E-08,4.94E-08
,,,2022-12-13 14:10:49.910,-1E-07,3.86E-08
,,,2022-12-13 14:10:50.409,-1.28E-08,-5.78E-08
,,,2022-12-13 14:10:50.909,-8.98E-08,3.76E-08
,,,2022-12-13 14:10:51.410,-3.72E-08,3.96E-08
,,,2022-12-13 14:10:51.910,-7.2E-09,3.9E-08
,,,2022-12-13 14:10:52.410,4.58E-08,3.56E-08
,,,2022-12-13 14:10:52.911,-7.48E-08,3.24E-08
,,,2022-12-13 14:10:53.409,-4.18E-08,9.98E-08
,,,2022-12-13 14:10:53.909,5.68E-08,5.92E-08
,,,2022-12-13 14:10:54.409,8.28E-08,3.8E-08
,,,2022-12-13 14:10:54.909,4.7E-08,3.9E-08
,,,2022-12-13 14:10:55.409,3.2E-08,3.02E-08
,,,2022-12-13 14:10:55.910,4.42E-08,3.62E-08
,,,2022-12-13 14:10:56.410,-2.38E-08,-8.6E-08
,,,2022-12-13 14:10:56.908,3.88E-08,3.58E-08
,,,2022-12-13 14:10:57.409,5.2E-08,3.4E-08
,,,2022-12-13 14:10:57.909,5.6E-08,4.9E-08
,,,2022-12-13 14:10:58.409,-8.96E-08,3.54E-08
,,,2022-12-13 14:10:58.909,5.02E-08,6.7E-08
,,,2022-12-13 14:10:59.410,6.22E-08,-7.6E-08
,,,2022-12-13 14:10:59.911,5.54E-08,3.52E-08
,,,2022-12-13 14:11:00.410,-4.64E-08,3.32E-08
,,,2022-12-13 14:11:00.910,4.66E-08,3.44E-08
,,,2022-12-13 14:11:01.411,4.14E-08,-7.08E-08
,,,2022-12-13 14:11:01.910,-4.42E-08,-7.3E-08
,,,2022-12-13 14:11:02.411,3.82E-08,7.28E-08
,,,2022-12-13 14:11:02.910,5.34E-08,4E-08
,,,2022-12-13 14:11:03.410,5.1E-08,3.4E-08
,,,2022-12-13 14:11:03.910,4.46E-08,-2.6E-08
,,,2022-12-13 14:11:04.411,-7.6E-08,3.54E-08
,,,2022-12-13 14:11:04.910,7.62E-08,3.66E-08
,,,2022-12-13 14:11:05.409,-7.48E-08,3.82E-08
,,,2022-12-13 14:11:05.910,-5.56E-08,3.38E-08
,,,2022-12-13 14:11:06.411,4.56E-08,1.36E-08
,,,2022-12-13 14:11:06.911,5.04E-08,3.62E-08
,,,2022-12-13 14:11:07.409,8.98E-08,3.46E-08
,,,2022-12-13 14:11:07.910,2.68E-08,4.1E-08
,,,2022-12-13 14:11:08.409,4.82E-08,3.62E-08
,,,2022-12-13 14:11:08.911,-5.44E-08,-9.8E-08
,,,2022-12-13 14:11:09.410,-9.38E-08,3.7E-08
,,,2022-12-13 14:11:09.911,4.64E-08,-7.32E-08
,,,2022-12-13 14:11:10.410,5E-09,4.08E-08
,,,2022-12-13 14:11:10.909,5.3E-08,3.44E-08
,,,2022-12-13 14:11:11.409,3.66E-08,3.96E-08
,,,2022-12-13 14:11:11.910,4.5E-08,3.14E-08
,,,2022-12-13 14:11:12.410,3.5E-08,3.44E-08
,,,2022-12-13 14:11:12.910,4.52E-08,-5.26E-08
,,,2022-12-13 14:11:13.409,3.78E-08,1.54E-08
,,,2022-12-13 14:11:13.910,5.26E-08,4.36E-08
,,,2022-12-13 14:11:14.410,4.3E-08,-9E-08
,,,2022-12-13 14:11:14.909,3.64E-08,-6.2E-08
,,,2022-12-13 14:11:15.409,-6.2E-08,3.68E-08
,,,2022-12-13 14:11:15.909,5.04E-08,7.34E-08
,,,2022-12-13 14:11:16.409,5.86E-08,3.46E-08
,,,2022-12-13 14:11:16.910,3.06E-08,5.36E-08
,,,2022-12-13 14:11:17.410,6.6E-08,-8.12E-08
,,,2022-12-13 14:11:17.911,1.06E-08,-5E-08
,,,2022-12-13 14:11:18.412,2.52E-08,3.54E-08
,,,2022-12-13 14:11:18.909,7.72E-08,4.06E-08
,,,2022-12-13 14:11:19.409,-7.1E-08,3.66E-08
,,,2022-12-13 14:11:19.910,6.88E-08,3.88E-08
,,,2022-12-13 14:11:20.411,-2.48E-08,-6.4E-08
,,,2022-12-13 14:11:20.911,4.08E-08,3.16E-08
,,,2022-12-13 14:11:21.411,-1E-07,3.68E-08
,,,2022-12-13 14:11:21.911,-8.46E-08,-1.64E-08
,,,2022-12-13 14:11:22.411,5.16E-08,-9.36E-08
,,,2022-12-13 14:11:22.912,-5.54E-08,3.3E-08
,,,2022-12-13 14:11:23.410,8E-09,3.64E-08
,,,2022-12-13 14:11:23.911,4.58E-08,3.6E-08
,,,2022-12-13 14:11:24.411,5.22E-08,4.02E-08
,,,2022-12-13 14:11:24.910,4.64E-08,2.94E-08
,,,2022-12-13 14:11:25.411,4.36E-08,-6.58E-08
,,,2022-12-13 14:11:25.912,5.08E-08,4.02E-08
,,,2022-12-13 14:11:26.410,-7.28E-08,3.36E-08
,,,2022-12-13 14:11:26.910,-2.98E-08,3.3E-08
,,,2022-12-13 14:11:27.410,-4.84E-08,3.72E-08
,,,2022-12-13 14:11:27.910,-7.7E-08,3.72E-08
,,,2022-12-13 14:11:28.411,6.94E-08,4.72E-08
,,,2022-12-13 14:11:28.910,-6.24E-08,3.52E-08
,,,2022-12-13 14:11:29.410,4.28E-08,3.34E-08
,,,2022-12-13 14:11:29.911,5.2E-08,4.42E-08
,,,2022-12-13 14:11:30.410,4.22E-08,5.48E-08
,,,2022-12-13 14:11:30.911,-8.3E-08,3.5E-08
,,,2022-12-13 14:11:31.411,4.44E-08,3.68E-08
,,,2022-12-13 14:11:31.910,6.42E-08,3.44E-08
,,,2022-12-13 14:11:32.410,-1.8E-08,6.44E-08
,,,2022-12-13 14:11:32.909,-3.92E-08,8.2E-09
,,,2022-12-13 14:11:33.410,3.34E-08,6.62E-08
,,,2022-12-13 14:11:33.910,4.22E-08,4.04E-08
,,,2022-12-13 14:11:34.409,-2.64E-08,3.72E-08
,,,2022-12-13 14:11:34.910,4.74E-08,3.64E-08
,,,2022-12-13 14:11:35.411,4.66E-08,3.74E-08
,,,2022-12-13 14:11:35.910,6.8E-08,3.42E-08
,,,2022-12-13 14:11:36.410,4.24E-08,3.7E-08
,,,2022-12-13 14:11:36.909,-9.82E-08,4.42E-08
,,,2022-12-13 14:11:37.409,-2.4E-08,-4.28E-08
,,,2022-12-13 14:11:37.909,5E-08,6.12E-08
,,,2022-12-13 14:11:38.409,4.32E-08,3.36E-08
,,,2022-12-13 14:11:38.909,-6.26E-08,3.56E-08
,,,2022-12-13 14:11:39.409,4.5E-08,3.7E-08
,,,2022-12-13 14:11:39.909,7.78E-08,4.54E-08
,,,2022-12-13 14:11:40.409,-7.72E-08,3.64E-08
,,,2022-12-13 14:11:40.909,4.22E-08,3.44E-08
,,,2022-12-13 14:11:41.408,5.34E-08,7.42E-08
,,,2022-12-13 14:11:41.909,4.34E-08,-9.7E-08
,,,2022-12-13 14:11:42.409,-7.68E-08,-3.4E-08
,,,2022-12-13 14:11:42.909,4.62E-08,4.12E-08
,,,2022-12-13 14:11:43.409,4.92E-08,3.76E-08
,,,2022-12-13 14:11:43.909,9.52E-08,7.12E-08
,,,2022-12-13 14:11:44.409,-4.94E-08,3.82E-08
,,,2022-12-13 14:11:44.909,9.2E-09,3.88E-08
,,,2022-12-13 14:11:45.409,3.42E-08,1.4E-08
,,,2022-12-13 14:11:45.909,4.42E-08,3.94E-08
,,,2022-12-13 14:11:46.409,9.92E-08,3.32E-08
,,,2022-12-13 14:11:46.910,9.94E-08,-6.08E-08
,,,2022-12-13 14:11:47.410,4.52E-08,5.78E-08
,,,2022-12-13 14:11:47.910,-3.72E-08,4.16E-08
,,,2022-12-13 14:11:48.410,-3.58E-08,3.4E-08
,,,2022-12-13 14:11:48.910,-3.28E-08,3.26E-08
,,,2022-12-13 14:11:49.410,-9.22E-08,3.6E-08
,,,2022-12-13 14:11:49.909,7.94E-08,2.02E-08
,,,2022-12-13 14:11:50.409,3.96E-08,3.26E-08
,,,2022-12-13 14:11:50.909,-9.46E-08,4.88E-08
,,,2022-12-13 14:11:51.410,-3.72E-08,3.44E-08
,,,2022-12-13 14:11:51.909,-9.94E-08,4.64E-08
,,,2022-12-13 14:11:52.409,-3.48E-08,3.6E-08
,,,2022-12-13 14:11:52.910,4.12E-08,-8.52E-08
,,,2022-12-13 14:11:53.410,6.66E-08,3.88E-08
,,,2022-12-13 14:11:53.910,4.38E-08,4.16E-08
,,,2022-12-13 14:11:54.410,-7.82E-08,5.2E-08
,,,2022-12-13 14:11:54.910,5.4E-08,-6.38E-08
,,,2022-12-13 14:11:55.410,5.48E-08,7.82E-08
,,,2022-12-13 14:11:55.910,-2.92E-08,3.04E-08
,,,2022-12-13 14:11:56.409,7.14E-08,3.44E-08
,,,2022-12-13 14:11:56.910,9.6E-09,6E-10
,,,2022-12-13 14:11:57.410,4.86E-08,3.26E-08
,,,2022-12-13 14:11:57.909,-6.22E-08,8.02E-08
,,,2022-12-13 14:11:58.409,4.96E-08,3.42E-08
,,,2022-12-13 14:11:58.909,4.7E-08,3.62E-08
,,,2022-12-13 14:11:59.409,-7.08E-08,3.9E-08
,,,2022-12-13 14:11:59.908,5.54E-08,3.76E-08
,,,2022-12-13 14:12:00.408,-8.5E-08,3.64E-08
,,,2022-12-13 14:12:00.909,4.28E-08,3.7E-08
,,,2022-12-13 14:12:01.409,4.42E-08,4.3E-08
,,,2022-12-13 14:12:01.910,-6.68E-08,3.58E-08
,,,2022-12-13 14:12:02.410,4.78E-08,4.26E-08
,,,2022-12-13 14:12:02.910,5.66E-08,3.94E-08
,,,2022-12-13 14:12:03.411,4.8E-08,-6.2E-09
,,,2022-12-13 14:12:03.911,9.94E-08,3.74E-08
,,,2022-12-13 14:12:04.410,4.82E-08,3.24E-08
,,,2022-12-13 14:12:04.910,-8E-10,3.32E-08
,,,2022-12-13 14:12:05.409,-9.2E-08,3.68E-08
,,,2022-12-13 14:12:05.910,5.88E-08,3.36E-08
,,,2022-12-13 14:12:06.410,-9.58E-08,4.5E-08
,,,2022-12-13 14:12:06.910,-7.72E-08,3.9E-08
,,,2022-12-13 14:12:07.410,1.18E-08,-2.84E-08
,,,2022-12-13 14:12:07.910,-7.74E-08,3.54E-08
,,,2022-12-13 14:12:08.410,-9.2E-09,3.78E-08
,,,2022-12-13 14:12:08.910,-9.66E-08,8.08E-08
,,,2022-12-13 14:12:09.409,5.58E-08,3.64E-08
,,,2022-12-13 14:12:09.910,-8.58E-08,9.62E-08
,,,2022-12-13 14:12:10.410,4.42E-08,-3.96E-08
,,,2022-12-13 14:12:10.910,-4.68E-08,3.28E-08
,,,2022-12-13 14:12:11.410,2.98E-08,3.62E-08
,,,2022-12-13 14:12:11.911,5.4E-08,3.6E-08
,,,2022-12-13 14:12:12.411,-5.2E-08,3.54E-08
,,,2022-12-13 14:12:12.911,4.64E-08,6.92E-08
,,,2022-12-13 14:12:13.410,-4.44E-08,3.1E-08
,,,2022-12-13 14:12:13.910,-3.2E-08,3.94E-08
,,,2022-12-13 14:12:14.410,4.26E-08,3.7E-08
,,,2022-12-13 14:12:14.911,4.6E-08,3.28E-08
,,,2022-12-13 14:12:15.411,-7.4E-09,4.06E-08
,,,2022-12-13 14:12:15.911,5.74E-08,3.62E-08
,,,2022-12-13 14:12:16.410,-9.04E-08,7.2E-09
,,,2022-12-13 14:12:16.909,9.22E-08,3.54E-08
,,,2022-12-13 14:12:17.411,-6.74E-08,4.34E-08
,,,2022-12-13 14:12:17.910,-8.12E-08,3.1E-08
,,,2022-12-13 14:12:18.410,-8.56E-08,3.76E-08
,,,2022-12-13 14:12:18.911,5.56E-08,3.92E-08
,,,2022-12-13 14:12:19.410,4.38E-08,3.68E-08
,,,2022-12-13 14:12:19.910,-8.68E-08,3.22E-08
,,,2022-12-13 14:12:20.411,5.04E-08,3.42E-08
,,,2022-12-13 14:12:20.910,-3.58E-08,3.52E-08
,,,2022-12-13 14:12:21.410,-1.66E-08,3.76E-08
,,,2022-12-13 14:12:21.911,5.52E-08,3.52E-08
,,,2022-12-13 14:12:22.410,5.02E-08,3.44E-08
,,,2022-12-13 14:12:22.909,-2.08E-08,-7.52E-08
,,,2022-12-13 14:12:23.410,6.12E-08,3.88E-08
,,,2022-12-13 14:12:23.910,7.66E-08,-2.18E-08
,,,2022-12-13 14:12:24.410,-1.44E-08,3.4E-08
,,,2022-12-13 14:12:24.910,-1.34E-08,4.72E-08
,,,2022-12-13 14:12:25.411,4.5E-08,4.04E-08
,,,2022-12-13 14:12:25.910,7.72E-08,3.4E-08
,,,2022-12-13 14:12:26.411,6E-08,-7.96E-08
,,,2022-12-13 14:12:26.909,4.8E-08,3.84E-08
,,,2022-12-13 14:12:27.410,-6.4E-08,3.94E-08
,,,2022-12-13 14:12:27.911,-9E-08,7.72E-08
,,,2022-12-13 14:12:28.411,-8.3E-08,-9.86E-08
,,,2022-12-13 14:12:28.910,5.22E-08,-7.36E-08
,,,2022-12-13 14:12:29.410,-9.5E-08,-1.44E-08
,,,2022-12-13 14:12:29.911,-2.8E-08,3.46E-08
,,,2022-12-13 14:12:30.409,-8.36E-08,3.82E-08
,,,2022-12-13 14:12:30.911,4.68E-08,3.4E-08
,,,2022-12-13 14:12:31.411,4.82E-08,5.82E-08
,,,2022-12-13 14:12:31.910,4.54E-08,3.74E-08
,,,2022-12-13 14:12:32.410,5.08E-08,3.66E-08
,,,2022-12-13 14:12:32.910,1.4E-08,3.18E-08
,,,2022-12-13 14:12:33.410,5E-08,-8.3E-08
,,,2022-12-13 14:12:33.910,-6.86E-08,7.86E-08
,,,2022-12-13 14:12:34.410,4.34E-08,2.68E-08
,,,2022-12-13 14:12:34.911,6.18E-08,-8.08E-08
,,,2022-12-13 14:12:35.410,6.38E-08,-8E-09
,,,2022-12-13 14:12:35.911,-7.8E-09,4.14E-08
,,,2022-12-13 14:12:36.410,3.62E-08,4.22E-08
,,,2022-12-13 14:12:36.910,-9.28E-08,-8.02E-08
,,,2022-12-13 14:12:37.410,4.12E-08,3.76E-08
,,,2022-12-13 14:12:37.910,5.9E-08,3.68E-08
,,,2022-12-13 14:12:38.410,1.8E-09,3.58E-08
,,,2022-12-13 14:12:38.910,4.4E-08,9.94E-08
,,,2022-12-13 14:12:39.410,-5.24E-08,3.72E-08
,,,2022-12-13 14:12:39.909,3.44E-08,3.42E-08
,,,2022-12-13 14:12:40.410,5.78E-08,1.24E-08
,,,2022-12-13 14:12:40.910,4.56E-08,4.3E-08
,,,2022-12-13 14:12:41.410,5.4E-08,4.18E-08
,,,2022-12-13 14:12:41.909,5.42E-08,4.14E-08
,,,2022-12-13 14:12:42.410,4.12E-08,3.44E-08
,,,2022-12-13 14:12:42.911,4.84E-08,3.4E-08
,,,2022-12-13 14:12:43.410,3.28E-08,-9.72E-08
,,,2022-12-13 14:12:43.910,-8.48E-08,5.32E-08
,,,2022-12-13 14:12:44.410,5.24E-08,3.42E-08
,,,2022-12-13 14:12:44.911,9.94E-08,4.06E-08
,,,2022-12-13 14:12:45.410,-8.22E-08,-4.84E-08
,,,2022-12-13 14:12:45.910,-5.84E-08,3.62E-08
,,,2022-12-13 14:12:46.411,-5.88E-08,4.16E-08
,,,2022-12-13 14:12:46.911,5.86E-08,-4.44E-08
,,,2022-12-13 14:12:47.409,4.52E-08,-1.92E-08
,,,2022-12-13 14:12:47.910,4.84E-08,5.08E-08
,,,2022-12-13 14:12:48.410,-2.44E-08,3.8E-08
,,,2022-12-13 14:12:48.910,-9.7E-08,-8.26E-08
,,,2022-12-13 14:12:49.411,-7.16E-08,3.48E-08
,,,2022-12-13 14:12:49.910,4.46E-08,3.9E-08
,,,2022-12-13 14:12:50.409,-1.72E-08,2.88E-08
,,,2022-12-13 14:12:50.910,5.72E-08,5.86E-08
,,,2022-12-13 14:12:51.410,4.92E-08,3.38E-08
,,,2022-12-13 14:12:51.911,4E-10,3.64E-08
,,,2022-12-13 14:12:52.410,6.14E-08,3.98E-08
,,,2022-12-13 14:12:52.909,6.02E-08,3.56E-08
,,,2022-12-13 14:12:53.409,5.1E-08,4.8E-08
,,,2022-12-13 14:12:53.909,-2.4E-08,-3.48E-08
,,,2022-12-13 14:12:54.411,5.08E-08,3.36E-08
,,,2022-12-13 14:12:54.910,-9.52E-08,-4.4E-09
,,,2022-12-13 14:12:55.410,-2E-09,3.98E-08
,,,2022-12-13 14:12:55.910,-5.48E-08,3.62E-08
,,,2022-12-13 14:12:56.410,4E-08,3.32E-08
,,,2022-12-13 14:12:56.910,4.18E-08,3.82E-08
,,,2022-12-13 14:12:57.410,4.46E-08,4.1E-08
,,,2022-12-13 14:12:57.910,-6.74E-08,4.02E-08
,,,2022-12-13 14:12:58.410,5.4E-08,4.68E-08
,,,2022-12-13 14:12:58.909,5.7E-08,3.3E-08
,,,2022-12-13 14:12:59.409,4.9E-08,3.92E-08
,,,2022-12-13 14:12:59.909,4.7E-08,4.02E-08
,,,2022-12-13 14:13:00.410,-4.88E-08,3.8E-08
,,,2022-12-13 14:13:00.910,4.84E-08,3.1E-08
,,,2022-12-13 14:13:01.411,4.56E-08,6.02E-08
,,,2022-12-13 14:13:01.911,-1E-07,-3.62E-08
,,,2022-12-13 14:13:02.411,-1E-07,4.7E-08
,,,2022-12-13 14:13:02.912,4E-08,4.98E-08
,,,2022-12-13 14:13:03.412,6.16E-08,3.56E-08
,,,2022-12-13 14:13:03.909,-4.38E-08,-4.06E-08
,,,2022-12-13 14:13:04.409,-8.52E-08,3.36E-08
,,,2022-12-13 14:13:04.909,-3.16E-08,3.2E-08
,,,2022-12-13 14:13:05.409,4.74E-08,-7.18E-08
,,,2022-12-13 14:13:05.910,3.46E-08,3.62E-08
,,,2022-12-13 14:13:06.412,4.34E-08,3.8E-08
,,,2022-12-13 14:13:06.910,9.38E-08,3.42E-08
,,,2022-12-13 14:13:07.410,4.86E-08,5.6E-08
,,,2022-12-13 14:13:07.911,-7.34E-08,3.5E-08
,,,2022-12-13 14:13:08.411,4.18E-08,3.56E-08
,,,2022-12-13 14:13:08.910,-9.98E-08,-8.26E-08
,,,2022-12-13 14:13:09.410,4.62E-08,6.22E-08
,,,2022-12-13 14:13:09.911,9.64E-08,-3.22E-08
,,,2022-12-13 14:13:10.411,1.06E-08,4.44E-08
,,,2022-12-13 14:13:10.911,-5.7E-08,3.52E-08
,,,2022-12-13 14:13:11.410,3.72E-08,3.88E-08
,,,2022-12-13 14:13:11.910,9.4E-09,3E-08
,,,2022-12-13 14:13:12.411,5.4E-08,-9.98E-08
,,,2022-12-13 14:13:12.911,4.62E-08,5.4E-08
,,,2022-12-13 14:13:13.410,-4.18E-08,9E-08
,,,2022-12-13 14:13:13.910,5.12E-08,4.18E-08
,,,2022-12-13 14:13:14.411,4.16E-08,3.78E-08
,,,2022-12-13 14:13:14.911,-1.36E-08,2.6E-08
,,,2022-12-13 14:13:15.409,-2.54E-08,4.18E-08
,,,2022-12-13 14:13:15.910,-4.56E-08,3.2E-08
,,,2022-12-13 14:13:16.411,5.2E-08,3.78E-08
,,,2022-12-13 14:13:16.910,3.46E-08,3.8E-08
,,,2022-12-13 14:13:17.409,5.12E-08,-7.12E-08
,,,2022-12-13 14:13:17.909,4.42E-08,3.78E-08
,,,2022-12-13 14:13:18.409,2.48E-08,3.2E-08
,,,2022-12-13 14:13:18.909,-4E-09,3.34E-08
,,,2022-12-13 14:13:19.409,5.1E-08,3.3E-08
,,,2022-12-13 14:13:19.910,3.46E-08,3.98E-08
,,,2022-12-13 14:13:20.410,-1E-07,3.2E-08
,,,2022-12-13 14:13:20.911,-2.58E-08,3.52E-08
,,,2022-12-13 14:13:21.409,4.22E-08,5.3E-08
,,,2022-12-13 14:13:21.910,-9.98E-08,3.7E-08
,,,2022-12-13 14:13:22.409,-3.02E-08,4.98E-08
,,,2022-12-13 14:13:22.910,5.12E-08,3.88E-08
,,,2022-12-13 14:13:23.411,7.6E-09,3.24E-08
,,,2022-12-13 14:13:23.910,9.4E-09,3.86E-08
,,,2022-12-13 14:13:24.411,-1.98E-08,4.62E-08
,,,2022-12-13 14:13:24.910,-4.14E-08,8.8E-09
,,,2022-12-13 14:13:25.410,4.72E-08,3.42E-08
,,,2022-12-13 14:13:25.910,-7.68E-08,2.92E-08
,,,2022-12-13 14:13:26.410,-4.08E-08,-4.58E-08
,,,2022-12-13 14:13:26.910,-1.36E-08,-6.14E-08
,,,2022-12-13 14:13:27.409,4.78E-08,-6.12E-08
,,,2022-12-13 14:13:27.909,5.26E-08,3.32E-08
,,,2022-12-13 14:13:28.410,-5.6E-08,4.8E-08
,,,2022-12-13 14:13:28.909,4.96E-08,-7.62E-08
,,,2022-12-13 14:13:29.410,-9.4E-09,3.06E-08
,,,2022-12-13 14:13:29.909,4.02E-08,3.1E-08
,,,2022-12-13 14:13:30.409,2.8E-08,3.52E-08
,,,2022-12-13 14:13:30.911,7.56E-08,6.64E-08
,,,2022-12-13 14:13:31.410,-3.76E-08,3.84E-08
,,,2022-12-13 14:13:31.910,4.5E-08,3.16E-08
,,,2022-12-13 14:13:32.409,-5.4E-09,-6.18E-08
,,,2022-12-13 14:13:32.909,4.62E-08,6.9E-08
,,,2022-12-13 14:13:33.409,3.72E-08,3.76E-08
,,,2022-12-13 14:13:33.909,4.4E-08,3.28E-08
,,,2022-12-13 14:13:34.409,8.24E-08,3.24E-08
,,,2022-12-13 14:13:34.909,4.7E-08,3.2E-08
,,,2022-12-13 14:13:35.409,5.4E-08,3.52E-08
,,,2022-12-13 14:13:35.909,6.74E-08,4.18E-08
,,,2022-12-13 14:13:36.408,9.8E-08,3.8E-08
,,,2022-12-13 14:13:36.908,4.72E-08,3.66E-08
,,,2022-12-13 14:13:37.409,1.64E-08,-4.52E-08
,,,2022-12-13 14:13:37.909,4.74E-08,3.4E-08
,,,2022-12-13 14:13:38.410,6E-09,2.96E-08
,,,2022-12-13 14:13:38.910,5.12E-08,-2.4E-09
,,,2022-12-13 14:13:39.411,6.8E-08,-8.12E-08
,,,2022-12-13 14:13:39.909,-1.72E-08,7.06E-08
,,,2022-12-13 14:13:40.408,4.44E-08,-2.3E-08
,,,2022-12-13 14:13:40.909,5.7E-08,9.38E-08
,,,2022-12-13 14:13:41.408,4.58E-08,-7.38E-08
,,,2022-12-13 14:13:41.908,-7.8E-08,5.16E-08
,,,2022-12-13 14:13:42.409,4.92E-08,4.16E-08
,,,2022-12-13 14:13:42.910,4.94E-08,3.78E-08
,,,2022-12-13 14:13:43.410,4.82E-08,-1.96E-08
,,,2022-12-13 14:13:43.910,4.56E-08,3.76E-08
,,,2022-12-13 14:13:44.409,4.94E-08,3.66E-08
,,,2022-12-13 14:13:44.909,-6.02E-08,3.7E-08
,,,2022-12-13 14:13:45.410,-7.12E-08,-9.6E-08
,,,2022-12-13 14:13:45.909,-9.18E-08,3.52E-08
,,,2022-12-13 14:13:46.409,4.76E-08,4.84E-08
