Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:48:46.324,-0.00905,-0.002388
,,,2022-12-13 14:48:46.822,-0.011728,-0.023475
,,,2022-12-13 14:48:47.323,-0.008715,-0.00607
,,,2022-12-13 14:48:47.823,-0.00905,-0.005735
,,,2022-12-13 14:48:48.322,-0.010054,-0.005735
,,,2022-12-13 14:48:48.822,-0.012062,-0.002388
,,,2022-12-13 14:48:49.322,-0.00905,-0.001718
,,,2022-12-13 14:48:49.822,-0.005368,-0.005065
,,,2022-12-13 14:48:50.322,-0.013066,-0.022471
,,,2022-12-13 14:48:50.822,-0.005368,-0.001718
,,,2022-12-13 14:48:51.323,-0.014405,-0.006404
,,,2022-12-13 14:48:51.823,-0.010389,-0.008413
,,,2022-12-13 14:48:52.324,-0.018757,-0.0054
,,,2022-12-13 14:48:52.823,-0.0211,-0.005735
,,,2022-12-13 14:48:53.323,-0.009384,-0.002388
,,,2022-12-13 14:48:53.823,-0.009384,-0.006739
,,,2022-12-13 14:48:54.323,-0.014071,-0.006739
,,,2022-12-13 14:48:54.824,-0.009719,-0.005735
,,,2022-12-13 14:48:55.322,-0.004698,-0.014103
,,,2022-12-13 14:48:55.823,-0.00905,-0.010086
,,,2022-12-13 14:48:56.323,-0.013066,-0.002053
,,,2022-12-13 14:48:56.823,-0.011393,-0.001718
,,,2022-12-13 14:48:57.322,-0.023108,-0.008413
,,,2022-12-13 14:48:57.822,-0.009719,-0.002053
,,,2022-12-13 14:48:58.323,-0.00905,-0.007408
,,,2022-12-13 14:48:58.823,-0.023443,-0.005735
,,,2022-12-13 14:48:59.324,-0.011058,-0.00607
,,,2022-12-13 14:48:59.823,-0.011728,-0.004061
,,,2022-12-13 14:49:00.323,-0.00905,-0.002053
,,,2022-12-13 14:49:00.823,-0.009384,-0.0054
,,,2022-12-13 14:49:01.323,-0.00905,-0.008747
,,,2022-12-13 14:49:01.824,-0.023443,-0.006739
