Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:25:19.696,-0.00905,-0.002053
,,,2022-12-13 14:25:20.196,-0.013736,-0.005735
,,,2022-12-13 14:25:20.696,-0.011058,-0.005735
,,,2022-12-13 14:25:21.196,-0.013066,-0.014772
,,,2022-12-13 14:25:21.697,-0.009384,-0.005735
,,,2022-12-13 14:25:22.196,-0.005033,-0.006404
,,,2022-12-13 14:25:22.697,-0.014071,-0.008078
,,,2022-12-13 14:25:23.197,-0.011728,-0.01109
,,,2022-12-13 14:25:23.696,-0.009384,-0.002053
,,,2022-12-13 14:25:24.197,-0.011058,-0.0054
,,,2022-12-13 14:25:24.697,-0.018087,-0.002053
,,,2022-12-13 14:25:25.196,-0.011728,-0.010086
,,,2022-12-13 14:25:25.696,-0.006037,-0.0054
,,,2022-12-13 14:25:26.196,-0.012062,-0.010421
,,,2022-12-13 14:25:26.696,-0.013736,-0.00607
,,,2022-12-13 14:25:27.196,-0.016079,-0.01109
,,,2022-12-13 14:25:27.696,-0.009384,-0.002388
,,,2022-12-13 14:25:28.196,-0.014071,-0.013434
,,,2022-12-13 14:25:28.697,-0.00905,-0.001718
,,,2022-12-13 14:25:29.199,-0.010054,-0.002053
,,,2022-12-13 14:25:29.698,-0.010054,-0.002053
,,,2022-12-13 14:25:30.196,-0.009384,-0.0054
,,,2022-12-13 14:25:30.696,-0.016079,-0.010421
,,,2022-12-13 14:25:31.197,-0.013736,-0.005735
,,,2022-12-13 14:25:31.697,-0.010389,-0.009752
,,,2022-12-13 14:25:32.196,-0.00905,-0.002053
,,,2022-12-13 14:25:32.696,-0.017753,-0.005735
,,,2022-12-13 14:25:33.197,-0.013736,-0.002388
,,,2022-12-13 14:25:33.701,-0.015744,-0.005735
,,,2022-12-13 14:25:34.198,-0.013401,-0.00607
,,,2022-12-13 14:25:34.697,-0.010723,-0.002053
,,,2022-12-13 14:25:35.196,-0.009384,-0.009417
,,,2022-12-13 14:25:35.697,-0.008046,-0.014438
,,,2022-12-13 14:25:36.197,-0.005033,-0.002053
,,,2022-12-13 14:25:36.697,-0.009719,-0.006739
,,,2022-12-13 14:25:37.197,-0.005033,-0.002388
,,,2022-12-13 14:25:37.698,-0.010054,-0.006739
,,,2022-12-13 14:25:38.197,-0.009719,-0.001718
,,,2022-12-13 14:25:38.697,-0.011393,-0.002053
,,,2022-12-13 14:25:39.196,-0.009384,-0.005065
,,,2022-12-13 14:25:39.696,-0.009719,-0.013434
,,,2022-12-13 14:25:40.196,-0.00838,-0.001383
,,,2022-12-13 14:25:40.697,-0.010723,-0.01176
,,,2022-12-13 14:25:41.197,-0.007711,-0.008413
,,,2022-12-13 14:25:41.698,-0.012397,-0.008747
,,,2022-12-13 14:25:42.197,-0.011393,-0.008078
,,,2022-12-13 14:25:42.697,-0.015075,-0.002053
,,,2022-12-13 14:25:43.197,-0.014071,-0.012764
,,,2022-12-13 14:25:43.696,-0.009384,-0.010086
,,,2022-12-13 14:25:44.197,-0.013401,-0.002053
,,,2022-12-13 14:25:44.698,-0.014405,-0.010756
,,,2022-12-13 14:25:45.197,-0.005702,-0.001718
,,,2022-12-13 14:25:45.697,-0.011058,-0.00607
,,,2022-12-13 14:25:46.196,-0.005702,-0.004731
,,,2022-12-13 14:25:46.696,-0.008715,-0.002053
,,,2022-12-13 14:25:47.197,-0.00905,-0.005735
,,,2022-12-13 14:25:47.696,-0.00905,-0.0054
,,,2022-12-13 14:25:48.196,-0.014405,-0.009417
,,,2022-12-13 14:25:48.697,-0.005033,-0.004731
,,,2022-12-13 14:25:49.197,-0.012062,-0.006739
,,,2022-12-13 14:25:49.697,-0.011728,-0.006404
,,,2022-12-13 14:25:50.196,-0.00838,-0.005735
,,,2022-12-13 14:25:50.696,-0.005368,-0.005735
,,,2022-12-13 14:25:51.196,-0.008715,-0.009752
,,,2022-12-13 14:25:51.697,-0.008715,-0.002053
,,,2022-12-13 14:25:52.196,-0.006707,-0.001718
,,,2022-12-13 14:25:52.696,-0.009384,-0.006404
,,,2022-12-13 14:25:53.196,-0.006707,-0.006404
,,,2022-12-13 14:25:53.696,-0.012397,-0.007074
,,,2022-12-13 14:25:54.196,-0.00905,-0.006404
,,,2022-12-13 14:25:54.696,-0.015075,-0.005735
,,,2022-12-13 14:25:55.196,-0.00905,-0.00607
,,,2022-12-13 14:25:55.696,-0.005033,-0.009752
,,,2022-12-13 14:25:56.195,-0.00905,-0.002053
,,,2022-12-13 14:25:56.697,-0.00905,-0.009752
,,,2022-12-13 14:25:57.196,-0.00838,-0.008747
,,,2022-12-13 14:25:57.696,-0.010723,-0.010421
,,,2022-12-13 14:25:58.197,-0.013736,-0.008747
,,,2022-12-13 14:25:58.696,-0.011058,-0.008413
