Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 11:07:56.771,-0.04054,-0.21137
,,,2022-12-14 11:07:57.271,-0.07401,-0.18125
,,,2022-12-14 11:07:57.770,-0.03719,-0.19129
,,,2022-12-14 11:07:58.270,-0.07401,-0.1779
,,,2022-12-14 11:07:58.771,-0.04054,-0.1779
,,,2022-12-14 11:07:59.271,-0.06397,-0.20803
,,,2022-12-14 11:07:59.770,-0.04388,-0.15447
,,,2022-12-14 11:08:00.270,-0.06062,-0.15112
,,,2022-12-14 11:08:00.771,-0.03719,-0.16786
,,,2022-12-14 11:08:01.272,-0.04723,-0.16786
,,,2022-12-14 11:08:01.770,-0.08405,-0.19464
,,,2022-12-14 11:08:02.269,-0.06062,-0.10761
,,,2022-12-14 11:08:02.770,-0.07066,-0.25154
,,,2022-12-14 11:08:03.270,-0.05727,-0.20803
,,,2022-12-14 11:08:03.770,-0.06732,-0.17121
,,,2022-12-14 11:08:04.270,-0.05727,-0.19129
,,,2022-12-14 11:08:04.770,-0.04723,-0.18459
,,,2022-12-14 11:08:05.271,-0.05727,-0.15447
,,,2022-12-14 11:08:05.770,-0.05393,-0.23815
,,,2022-12-14 11:08:06.271,-0.03719,-0.16116
,,,2022-12-14 11:08:06.770,-0.06062,-0.14108
,,,2022-12-14 11:08:07.271,-0.04388,-0.14108
,,,2022-12-14 11:08:07.770,-0.03719,-0.20133
,,,2022-12-14 11:08:08.271,-0.04723,-0.16451
,,,2022-12-14 11:08:08.769,-0.05058,-0.1143
,,,2022-12-14 11:08:09.270,-0.03719,-0.21807
,,,2022-12-14 11:08:09.771,-0.08071,-0.16786
,,,2022-12-14 11:08:10.271,-0.06732,-0.18459
,,,2022-12-14 11:08:10.770,-0.05058,-0.19464
,,,2022-12-14 11:08:11.271,-0.05058,-0.16451
,,,2022-12-14 11:08:11.770,-0.05393,-0.25489
,,,2022-12-14 11:08:12.270,-0.04723,-0.16451
,,,2022-12-14 11:08:12.771,-0.04723,-0.1779
,,,2022-12-14 11:08:13.270,-0.05727,-0.17121
,,,2022-12-14 11:08:13.770,-0.08071,-0.16451
,,,2022-12-14 11:08:14.270,-0.04054,-0.19129
,,,2022-12-14 11:08:14.770,-0.04388,-0.21137
,,,2022-12-14 11:08:15.269,-0.04054,-0.24485
,,,2022-12-14 11:08:15.769,-0.05727,-0.19129
,,,2022-12-14 11:08:16.269,-0.05393,-0.24485
,,,2022-12-14 11:08:16.769,-0.04723,-0.18125
,,,2022-12-14 11:08:17.269,-0.04054,-0.20133
,,,2022-12-14 11:08:17.769,-0.06062,-0.18125
,,,2022-12-14 11:08:18.270,-0.06062,-0.21807
,,,2022-12-14 11:08:18.770,-0.0305,-0.12434
,,,2022-12-14 11:08:19.269,-0.06062,-0.22476
,,,2022-12-14 11:08:19.769,-0.04388,-0.16451
,,,2022-12-14 11:08:20.269,-0.05393,-0.11765
,,,2022-12-14 11:08:20.769,-0.06732,-0.16116
,,,2022-12-14 11:08:21.269,-0.05058,-0.18459
,,,2022-12-14 11:08:21.771,-0.05393,-0.19464
,,,2022-12-14 11:08:22.272,-0.04723,-0.15782
,,,2022-12-14 11:08:22.771,-0.05058,-0.19798
