Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 14:17:11.469,-0.083867,-0.157569
,,,2022-12-14 14:17:11.971,-0.067131,-0.10736
,,,2022-12-14 14:17:12.470,-0.060436,-0.077235
,,,2022-12-14 14:17:12.970,-0.042026,-0.120749
,,,2022-12-14 14:17:13.470,-0.052068,-0.135812
,,,2022-12-14 14:17:13.969,-0.06211,-0.10736
,,,2022-12-14 14:17:14.469,-0.038679,-0.159243
,,,2022-12-14 14:17:14.969,-0.072152,-0.112381
,,,2022-12-14 14:17:15.469,-0.038679,-0.135812
,,,2022-12-14 14:17:15.972,-0.082194,-0.135812
,,,2022-12-14 14:17:16.470,-0.067131,-0.135812
,,,2022-12-14 14:17:16.970,-0.063783,-0.152549
,,,2022-12-14 14:17:17.470,-0.0437,-0.098992
,,,2022-12-14 14:17:17.971,-0.063783,-0.169285
,,,2022-12-14 14:17:18.470,-0.093909,-0.095645
,,,2022-12-14 14:17:18.970,-0.0437,-0.102339
,,,2022-12-14 14:17:19.470,-0.052068,-0.147528
,,,2022-12-14 14:17:19.970,-0.072152,-0.08895
,,,2022-12-14 14:17:20.469,-0.090562,-0.157569
,,,2022-12-14 14:17:20.969,-0.063783,-0.139159
,,,2022-12-14 14:17:21.469,-0.072152,-0.134138
,,,2022-12-14 14:17:21.970,-0.070478,-0.114055
,,,2022-12-14 14:17:22.471,-0.033658,-0.137486
,,,2022-12-14 14:17:22.970,-0.052068,-0.087277
,,,2022-12-14 14:17:23.469,-0.048721,-0.10736
,,,2022-12-14 14:17:23.969,-0.073825,-0.127444
,,,2022-12-14 14:17:24.469,-0.060436,-0.140833
,,,2022-12-14 14:17:24.969,-0.060436,-0.12577
,,,2022-12-14 14:17:25.469,-0.073825,-0.092297
,,,2022-12-14 14:17:25.970,-0.060436,-0.117402
,,,2022-12-14 14:17:26.471,-0.023616,-0.119076
,,,2022-12-14 14:17:26.970,-0.058763,-0.132465
,,,2022-12-14 14:17:27.471,-0.082194,-0.140833
,,,2022-12-14 14:17:27.969,-0.06211,-0.087277
,,,2022-12-14 14:17:28.469,-0.065457,-0.114055
,,,2022-12-14 14:17:28.970,-0.077173,-0.149201
,,,2022-12-14 14:17:29.470,-0.028637,-0.058825
,,,2022-12-14 14:17:29.971,-0.042026,-0.109034
,,,2022-12-14 14:17:30.471,-0.060436,-0.184348
,,,2022-12-14 14:17:30.969,-0.067131,-0.120749
,,,2022-12-14 14:17:31.469,-0.055415,-0.115728
,,,2022-12-14 14:17:31.968,-0.021942,-0.045436
,,,2022-12-14 14:17:32.469,-0.050394,-0.100666
,,,2022-12-14 14:17:32.970,-0.073825,-0.122423
,,,2022-12-14 14:17:33.471,-0.055415,-0.110708
,,,2022-12-14 14:17:33.970,-0.06211,-0.135812
,,,2022-12-14 14:17:34.470,-0.057089,-0.139159
,,,2022-12-14 14:17:34.969,-0.033658,-0.110708
,,,2022-12-14 14:17:35.470,-0.058763,-0.083929
,,,2022-12-14 14:17:35.971,-0.075499,-0.160917
,,,2022-12-14 14:17:36.470,-0.047047,-0.10736
,,,2022-12-14 14:17:36.970,-0.070478,-0.145854
,,,2022-12-14 14:17:37.471,-0.047047,-0.139159
,,,2022-12-14 14:17:37.969,-0.075499,-0.117402
,,,2022-12-14 14:17:38.470,-0.047047,-0.085603
,,,2022-12-14 14:17:38.970,-0.023616,-0.154222
,,,2022-12-14 14:17:39.470,-0.038679,-0.093971
,,,2022-12-14 14:17:39.971,-0.047047,-0.137486
,,,2022-12-14 14:17:40.471,-0.058763,-0.110708
,,,2022-12-14 14:17:40.970,-0.067131,-0.083929
,,,2022-12-14 14:17:41.471,-0.053742,-0.182674
,,,2022-12-14 14:17:41.971,-0.058763,-0.142507
,,,2022-12-14 14:17:42.470,-0.035332,-0.097318
,,,2022-12-14 14:17:42.969,-0.038679,-0.105687
,,,2022-12-14 14:17:43.470,-0.035332,-0.127444
