Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-14 12:10:58.861,-0.026963,-0.167611
,,,2022-12-14 12:10:59.361,-0.018595,-0.068867
,,,2022-12-14 12:10:59.861,-0.063783,-0.16259
,,,2022-12-14 12:11:00.361,-0.045373,-0.150875
,,,2022-12-14 12:11:00.861,-0.0437,-0.129118
,,,2022-12-14 12:11:01.361,-0.047047,-0.095645
,,,2022-12-14 12:11:01.861,-0.038679,-0.10736
,,,2022-12-14 12:11:02.360,-0.052068,-0.083929
,,,2022-12-14 12:11:02.861,-0.033658,-0.115728
,,,2022-12-14 12:11:03.360,-0.042026,-0.078908
,,,2022-12-14 12:11:03.861,-0.023616,-0.134138
,,,2022-12-14 12:11:04.361,-0.052068,-0.105687
,,,2022-12-14 12:11:04.861,-0.031984,-0.110708
,,,2022-12-14 12:11:05.360,-0.031984,-0.097318
,,,2022-12-14 12:11:05.860,-0.033658,-0.093971
,,,2022-12-14 12:11:06.360,-0.040353,-0.100666
,,,2022-12-14 12:11:06.860,-0.083867,-0.077235
,,,2022-12-14 12:11:07.360,-0.033658,-0.093971
,,,2022-12-14 12:11:07.861,-0.045373,-0.129118
,,,2022-12-14 12:11:08.360,-0.033658,-0.124097
,,,2022-12-14 12:11:08.860,-0.031984,-0.102339
,,,2022-12-14 12:11:09.360,-0.040353,-0.098992
,,,2022-12-14 12:11:09.860,-0.065457,-0.122423
,,,2022-12-14 12:11:10.359,-0.037005,-0.083929
,,,2022-12-14 12:11:10.860,-0.011901,-0.082256
,,,2022-12-14 12:11:11.361,-0.040353,-0.100666
,,,2022-12-14 12:11:11.861,-0.0437,-0.132465
,,,2022-12-14 12:11:12.360,-0.058763,-0.112381
,,,2022-12-14 12:11:12.861,-0.052068,-0.100666
,,,2022-12-14 12:11:13.361,-0.038679,-0.10736
,,,2022-12-14 12:11:13.860,-0.038679,-0.120749
,,,2022-12-14 12:11:14.360,-0.037005,-0.090624
,,,2022-12-14 12:11:14.861,-0.033658,-0.110708
,,,2022-12-14 12:11:15.360,-0.040353,-0.14418
,,,2022-12-14 12:11:15.860,-0.06211,-0.104013
,,,2022-12-14 12:11:16.361,-0.050394,-0.085603
,,,2022-12-14 12:11:16.862,-0.023616,-0.072214
